mask,gmedian,rmedian,bmedian,gmean,rmean,bmean,gstd,rstd,bstd,gq25,gq75,rq25,rq75,bq25,bq75,cdmean,cdstd,isconvex,area,aspect_ratio_wh_s,extent_s,solidity,aspect_ratio_wh,extent,orien_rre,orien_ell,ed,ratio_ell,perimeter,is_cen_inside,is_mce_inside,leftm,rightm,topm,bottomm,label,Nr,label_group
22,62.0,45.0,52.5,75.28885480572598,61.84458077709611,66.8517382413088,49.766077532006264,52.87928893856633,49.103720428947156,42.0,94.0,25.0,82.0,34.0,85.25,11.16922654928179,4.317129603259189,0,1870.0,0.6857142857142857,0.5565476190476191,0.8546617915904936,1.2438124997242717,0.6411993657650725,70.64100646972656,12.814240455627441,48.7950606993654,1.4624618255251893,198.99494767189026,1.0,1.0,370,417,268,337,p,999000608525972,vegetation
23,106.0,107.0,99.0,106.70307167235495,107.93515358361775,100.77986348122867,35.82966753807606,36.32413651992834,35.4170328469371,83.0,123.0,85.0,124.0,77.0,117.0,5.9916637699980155,2.886725625164906,0,459.5,0.056910569105691054,0.5336817653890824,0.8047285464098074,20.633333325271714,0.6365322667284098,89.19306945800781,179.58416748046875,24.18788065965696,21.902475822017745,253.89949476718903,1.0,1.0,289,295,219,341,ep,999000608525972,infrastructure
24,101.0,103.0,97.0,96.50652173913043,97.76086956521739,92.99565217391304,35.14946287037135,35.02830208659768,34.93198332985514,69.75,121.25,69.0,123.0,66.0,118.0,4.061161641261554,1.8450115373138234,0,417.5,0.7419354838709677,0.5855539971949509,0.8170254403131115,0.6797385350692332,0.6625109734002602,5.7105937004089355,21.883655548095703,23.055964736417568,1.6315785828742744,96.66904711723328,1.0,1.0,139,161,341,371,bi,999000608525972,means_of_transportation
25,57.0,39.5,57.0,59.23931623931624,41.35683760683761,59.175213675213676,24.147127228277597,22.38643744440506,27.52627464613608,44.0,72.0,27.0,53.0,41.0,74.0,15.652007086748094,5.740879209616537,0,429.0,0.7419354838709677,0.6016830294530154,0.910828025477707,1.1636363937290088,0.6940103477162778,65.224853515625,2.3798561096191406,23.371344948277684,1.2754526204479484,87.5979791879654,1.0,1.0,457,479,294,324,p,999000608525972,vegetation
26,133.0,130.0,127.5,124.44567510548524,121.73259493670886,119.74525316455696,47.13122674021867,48.06257692258394,47.50566231672912,88.0,164.0,86.0,162.0,84.0,159.25,4.606137318849029,2.9598384865211207,0,1812.0,1.1590909090909092,0.8074866310160428,0.9008202833706189,0.86,0.8427906976744186,90.0,88.07245635986328,48.03238548167387,1.8056589006384354,185.25483298301697,1.0,1.0,239,289,281,324,b,999000608525972,building
27,72.0,78.0,62.0,79.05898123324397,82.46112600536193,69.20643431635389,30.66084920593587,31.876970530567093,31.97850755108417,59.0,94.0,60.0,98.0,48.0,86.0,11.089939045347238,3.4754120315540713,0,335.0,0.5555555555555556,0.8271604938271605,0.9696092619392185,1.8571428571428572,0.9203296703296703,90.0,173.09176635742188,20.65272978291924,1.4574317808693664,76.48528122901917,1.0,1.0,154,168,283,309,b,999000608525972,building
28,46.0,20.0,34.0,47.223107569721115,21.665338645418327,36.322709163346616,17.112646004964212,15.466438211207393,17.746652291652993,37.0,57.0,10.0,30.0,25.0,45.0,18.833674854036776,5.378551261294964,0,225.0,0.8947368421052632,0.6965944272445821,0.9803921568627451,1.125,0.78125,90.0,8.089404106140137,16.925687506432688,1.4541380882944188,57.455843567848206,1.0,1.0,505,521,304,322,p,999000608525972,vegetation
29,94.0,95.0,92.0,92.1673640167364,92.61087866108787,89.71827057182706,31.82728661677461,32.040517304784885,32.31627806495391,69.0,116.0,70.0,116.0,67.0,112.0,3.7687832538524106,2.2966616932669575,0,659.5,0.52,0.5073076923076923,0.8327020202020202,0.4216434915594831,0.6033148046316188,10.5391845703125,7.567245960235596,28.97760307121415,2.4026064640118725,128.32590079307556,1.0,1.0,30,55,337,386,bi,999000608525972,means_of_transportation
30,45.0,19.0,28.0,47.86933333333333,21.544,32.528,26.79863664857267,18.872132824175793,25.57746174532049,26.0,68.0,6.0,32.0,13.0,47.5,19.621993650850918,10.095170938477331,0,341.5,1.1,0.7761363636363636,0.9715504978662873,0.9047619047619048,0.8558897243107769,90.0,78.83967590332031,20.85212949621832,1.2975450201328758,71.21320307254791,1.0,1.0,532,553,307,326,p,999000608525972,vegetation
31,76.0,66.0,67.5,85.84931506849315,75.94520547945206,77.78082191780823,39.14713069940915,39.94718787947815,40.75713117713518,58.0,106.0,47.5,96.5,48.25,99.75,8.212199749560677,1.7062747278300474,0,126.0,1.1538461538461537,0.6461538461538462,0.9655172413793104,0.8571428571428571,0.75,90.0,155.93800354003906,12.666024736934256,1.2079380655059138,43.79898941516876,1.0,1.0,261,275,306,318,p,999000608525972,vegetation
32,151.0,151.0,146.0,146.59417040358744,147.25112107623318,142.46860986547085,18.384138759921736,18.52896619969087,17.997076278378334,135.0,160.0,136.0,161.0,131.0,156.0,3.9394174419674086,1.3519528342566158,0,403.0,1.25,0.31484375,0.9572446555819477,0.2173913077471939,0.7787439739279353,45.0,46.42664337158203,22.65205369339104,4.611849622481095,107.19595789909363,1.0,1.0,83,122,545,576,ct,999000608525972,infrastructure
33,117.0,118.0,113.0,108.92957746478874,110.0056338028169,105.96338028169014,40.53415320292015,40.62074640725846,40.45698546704559,81.0,140.0,82.5,140.5,77.0,137.0,3.8244483218636085,2.5399860837601236,0,321.0,1.5,0.6604938271604939,0.8855172413793103,0.6538461538461539,0.7262443438914027,90.0,83.53541564941406,20.216574731145414,1.6216057550548675,81.25483286380768,1.0,1.0,233,259,335,352,bi,999000608525972,means_of_transportation
34,134.0,134.0,132.0,123.58018867924528,122.72936320754717,120.76709905660377,44.92333022024979,44.85088487032446,44.49253305574546,87.0,159.0,86.0,158.0,84.0,157.0,3.140047848547299,2.045128929681978,0,1488.0,2.1595744680851063,0.0779792474583377,0.7982832618025751,0.052126313663822366,0.5794037383765787,65.46918487548828,66.40904235839844,43.52677845379694,47.28319569003995,486.9015827178955,1.0,1.0,197,399,354,447,curb,999000608525972,curb
35,71.0,83.0,58.0,75.50922509225093,85.14514145141452,62.61746617466174,27.851945169180215,26.96161166278411,29.459210067250126,58.0,89.0,68.0,99.0,43.0,77.0,16.425883187915932,4.987820002446923,0,309.5,0.5769230769230769,0.7935897435897435,0.9493865030674846,1.7857142857142858,0.8842857142857142,90.0,178.54733276367188,19.851136972363392,1.6190372588921418,73.55634891986847,1.0,1.0,195,209,290,315,b,999000608525972,building
36,70.0,80.0,55.0,74.50134770889488,83.18598382749326,59.921832884097036,29.265710381154253,29.318502254317085,29.713671023573305,56.0,85.5,64.5,96.0,41.0,71.0,16.945371446987522,3.9683079876222056,0,334.0,0.5769230769230769,0.8564102564102564,0.9751824817518249,1.7857142857142858,0.9542857142857143,90.0,179.97398376464844,20.62188177498708,3.017303087196071,75.31370830535889,1.0,1.0,195,209,290,315,b,999000608525972,building
37,91.0,92.0,89.0,89.67474048442907,90.62629757785467,87.52941176470588,31.02094535210344,31.156133218952608,31.75969459380933,67.0,114.0,67.0,113.0,65.0,110.0,3.67055780688565,2.18807549224942,0,532.5,0.7027027027027027,0.5535343035343036,0.9048428207306712,0.518711052511574,0.6933045971733197,16.26020622253418,22.695541381835938,26.038434238092623,2.05184122836272,103.49747371673584,1.0,1.0,30,55,351,387,bi,999000608525972,means_of_transportation
38,102.5,85.0,123.0,100.6614853195164,85.00431778929189,118.04663212435233,34.22319939343799,32.98645478030757,42.59291866133289,76.0,126.0,65.0,103.0,82.0,153.0,25.932362057741212,16.490544086772395,0,1073.0,0.803921568627451,0.5131516021042564,0.6880410387944854,1.0554885657374717,0.5576715649712255,78.11134338378906,23.208385467529297,36.961953837707625,1.317611862060382,190.3675309419632,1.0,-1.0,445,485,272,322,b,999000608525972,building
39,109.0,101.0,116.0,99.30131680867545,91.24554608830364,106.144848954299,34.516263050875466,35.9648373965746,35.044465648867806,78.0,123.0,70.5,116.0,87.0,131.0,11.12739966684862,4.154296305066292,0,1202.0,3.4,0.5656470588235294,0.8783339422725612,3.6894410010731793,0.6284375545589135,8.13010311126709,98.6331787109375,39.1207608920336,3.62050490830915,195.05382251739502,1.0,1.0,312,396,333,357,pa,999000608525972,infrastructure
40,148.0,154.5,139.5,149.53968253968253,155.88095238095238,140.53174603174602,36.60485066166383,37.44617452283421,34.17733550221167,126.25,181.0,133.25,187.75,118.25,168.75,11.232426032751922,3.744740526289249,0,86.5,0.10256410256410256,0.5544871794871795,0.8781725888324873,12.666666666666666,0.7587719298245614,90.0,178.37725830078125,10.49453289192004,10.784886472260434,79.0710676908493,1.0,1.0,428,431,286,324,ep,999000608525972,infrastructure
41,61.0,62.0,57.0,71.47727272727273,72.45454545454545,67.93939393939394,41.85535444351519,41.69393598019574,41.95682441253396,39.0,108.5,38.75,112.25,35.0,103.25,4.341424912628167,2.163869857065011,0,113.0,0.5882352941176471,0.6647058823529411,0.9699570815450643,1.7777777777777777,0.7847222222222222,90.0,167.64349365234375,11.994835078277376,1.9212410861863354,42.97056245803833,1.0,1.0,201,210,345,361,o,999000608525972,other
42,159.0,152.0,152.0,142.0314465408805,135.44025157232704,134.18867924528303,36.83883331548224,36.29848155858209,38.50021151805341,119.5,165.0,112.5,160.0,110.5,160.0,6.94359885202191,2.5820414649757435,0,136.0,0.6470588235294118,0.7272727272727273,0.951048951048951,1.6,0.85,90.0,2.602496862411499,13.159049284959082,1.5813544351537532,47.31370830535889,1.0,1.0,230,240,307,323,o,999000608525972,other
43,67.5,64.0,59.5,64.76271186440678,65.76271186440678,56.91525423728814,39.527651331244506,40.78855729497077,39.77533863989613,25.25,95.75,28.25,99.5,18.25,89.75,9.03834687368011,3.7003333068789055,0,97.5,2.0,0.76171875,0.9798994974874372,0.4666666666666667,0.9285714285714286,90.0,81.9781265258789,11.141851534268367,1.6143834955032255,41.071067690849304,1.0,1.0,81,96,322,329,o,999000608525972,other
44,94.0,96.5,94.5,92.35238095238095,95.05714285714286,91.54761904761905,39.751125998398955,40.07393846651072,40.34423448568367,63.5,121.75,64.5,126.5,62.25,122.75,3.4944548199411707,1.5007589996005297,0,183.0,1.1875,0.6019736842105263,0.8992628992628993,1.0714285456243808,0.6808034635601838,8.13010311126709,78.47679901123047,15.26443044094783,1.415199768782945,57.79898953437805,1.0,1.0,106,124,342,357,o,999000608525972,other
45,140.5,124.0,159.5,135.72641509433961,122.10377358490567,153.74528301886792,23.618641909284655,19.520153709804557,27.93491806970999,116.5,153.75,108.0,135.0,135.5,176.5,22.79312624423619,9.430737236257976,0,85.0,2.7142857142857144,0.6390977443609023,0.9444444444444444,0.3333333333333333,0.7870370370370371,90.0,82.43437957763672,10.403141895720198,2.3335681947044233,43.31370830535889,1.0,1.0,438,456,327,333,o,999000608525972,other
1,122.0,123.0,119.0,116.95635964731403,117.2136158560223,114.04372283303503,14.802997817757166,16.19125434629439,14.21423524183471,109.0,127.0,108.0,128.0,106.0,123.0,3.5783233128268215,1.688838680918684,0,120418.0,2.071197411003236,0.608909789644013,0.9198252287761431,0.48200312989045385,0.6118427738146048,90.0,105.76203918457031,391.5622038679408,3.814971351011213,1858.371705174446,1.0,1.0,0,639,331,639,r,999000608525973,infrastructure
2,228.0,237.0,218.0,225.32606619037196,233.1182610599216,215.71343708332503,12.97150748901299,13.357392090308133,13.320005199093485,217.0,234.0,228.0,243.0,205.0,224.0,12.46485562492632,5.222962201287296,0,31286.0,0.9794238683127572,0.5409620638378808,0.9126205096043055,1.3034952504623338,0.560144269058601,28.07248878479004,0.0,199.5860025066495,6.354256936820511,874.4406858682632,1.0,1.0,0,237,47,289,s,999000608525973,sky
3,85.0,71.0,82.0,99.62191099087993,90.75881473364609,92.91305687771805,38.52878985990642,41.94800013232381,38.02225939081125,79.0,112.0,66.0,116.0,74.0,101.0,11.587414446320818,4.9661421610316125,0,20363.0,0.8306010928961749,0.7320606844981306,0.9202783929136349,1.1718182777716815,0.7414065907465934,88.72696685791016,44.62649917602539,161.01856057437018,1.3218569336911248,804.9015821218491,1.0,1.0,169,320,140,322,b,999000608525973,building
4,67.0,61.0,67.0,66.8920228077945,60.45358170947741,67.12411426040744,9.910178118549398,9.68469956026501,10.201715367894222,62.0,73.0,56.0,66.0,62.0,73.0,5.52303191531972,2.488590927463825,0,35601.5,2.0779220779220777,0.32108134920634923,0.970358963176974,4.296492806621628,0.5427538721721675,23.198591232299805,109.00635528564453,212.90664069466902,17.750397992550596,1244.246815919876,1.0,1.0,160,639,334,564,pa,999000608525973,infrastructure
5,67.0,59.0,49.0,72.56871035940803,65.5642177589852,54.29307610993658,37.87565242115798,40.05108522720041,35.74702629079515,41.0,98.25,33.0,95.0,24.0,78.0,14.145142070112207,4.285246195562317,0,3649.0,2.441860465116279,0.8081949058693245,0.9717709720372836,0.360239233204431,0.8897361662688282,85.42607879638672,84.76991271972656,68.16194758616136,4.905226412515395,279.5979790687561,1.0,1.0,380,484,279,321,o,999000608525973,other
7,100.0,103.0,98.0,99.51680672268908,103.16957983193278,98.38033613445378,14.071449247345743,14.956665100078151,14.923245075535435,89.0,110.0,92.0,114.0,87.0,109.0,6.84928974807045,3.6767042737654223,0,5804.5,1.4285714285714286,0.6853010625737899,0.9801587301587301,0.6972477064220184,0.7006880733944955,90.0,160.6717987060547,85.9681274509062,2.3425996959892723,324.2081506252289,1.0,1.0,348,457,563,639,m,999000608525973,infrastructure
8,85.0,71.0,82.0,99.5457738448205,90.67607079323085,92.84819595858231,38.497186073545734,41.91021300743108,37.995457392598304,79.0,112.0,66.0,115.0,74.0,100.0,11.598066813918816,5.005807645089024,0,20301.0,0.8216216216216217,0.7219416785206259,0.9114009293137894,1.1960629913375396,0.7309255510939423,89.14490509033203,46.720306396484375,160.77324403540703,1.332586744690428,831.3868628740311,1.0,1.0,169,320,140,324,b,999000608525973,building
9,46.0,45.0,39.0,52.9851362510322,52.8905862923204,46.61725846407927,43.90955846850272,43.797380880518105,41.98093526742128,16.0,79.0,16.0,80.0,11.0,71.0,6.209366591228471,4.134778738610584,0,2337.0,2.048780487804878,0.6785714285714286,0.9406319178909237,2.2150461549499147,0.7041575514938743,20.924501419067383,104.3835220336914,54.54870132318528,2.4592133725731613,215.19595801830292,1.0,1.0,334,417,322,362,v,999000608525973,means_of_transportation
10,87.0,88.0,85.0,123.81582360570687,123.40207522697796,121.55512321660181,77.81067054075943,77.79391242391671,78.09766747102073,57.0,206.0,56.5,205.0,54.5,204.0,1.8420216174308113,1.2968234266524306,0,706.5,2.9,0.6090517241379311,0.785,3.1209442261724525,0.6746637509441357,1.5481576919555664,93.04736328125,29.992394675240465,3.546554565391485,143.15432739257812,1.0,1.0,5,62,618,637,t,999000608525973,other
11,159.0,166.0,132.0,156.00802752293578,161.52064220183487,131.11238532110093,17.600267923293657,18.41798172883564,17.03197836338438,153.0,164.0,158.0,170.0,127.0,140.0,23.126022417034118,5.362737417612426,0,816.0,0.8888888888888888,0.7083333333333334,0.9685459940652819,0.7031800920362374,0.7679387780244793,74.05460357666016,66.18926239013672,32.23295624828558,2.0069408289116137,119.11269783973694,1.0,1.0,289,320,202,237,o,999000608525973,other
12,161.0,169.0,134.0,158.10957910014514,165.4433962264151,132.85703918722785,17.060135539948707,18.557252344850646,16.596396445558447,155.0,166.0,161.0,174.0,127.0,141.0,24.42236132947727,5.54077414036637,0,813.0,0.8888888888888888,0.7057291666666666,0.9678571428571429,0.7388534738323517,0.7588952101808851,75.96376037597656,66.17652130126953,32.173649930800316,1.96995716299405,119.11269783973694,1.0,1.0,289,320,202,237,o,999000608525973,other
13,76.0,60.0,72.0,75.87961335676626,60.37434094903339,72.17398945518454,7.620646905149685,7.880173043903014,8.13773944290809,72.0,79.75,57.0,64.0,67.0,77.0,11.907090901731152,3.846008052412715,0,1064.5,2.1785714285714284,0.6232435597189696,0.9437056737588653,0.45,0.6570987654320988,90.0,0.0,36.81526171807802,3.0862227578395265,157.01219260692596,1.0,1.0,384,444,322,349,o,999000608525973,other
14,158.0,164.0,139.0,157.58418740849194,161.74670571010247,140.08857979502196,15.665234574256736,16.476531963550375,15.90455338368257,152.0,166.0,157.0,171.0,131.0,148.0,16.718998758920442,5.219086865773683,0,776.0,0.96875,0.782258064516129,0.9621822690638562,1.0333333333333334,0.8344086021505376,90.0,77.50284576416016,31.433006326383836,1.751308723524358,113.79898953437805,1.0,1.0,289,319,248,279,o,999000608525973,other
15,152.0,160.0,121.0,149.82209469153514,156.2058823529412,120.74605451936873,12.654607121856335,13.838065101099097,11.530450711719471,149.0,155.0,153.0,164.0,117.0,126.0,26.918195208733334,5.947840924158336,0,804.5,0.8,0.628515625,0.9560308972073678,0.6158536218112918,0.7042531767931154,66.80140686035156,63.10606002807617,32.00501857114659,3.219701273796305,123.01219260692596,1.0,1.0,289,320,156,195,o,999000608525973,other
16,106.5,88.0,126.0,103.94041666666666,88.60291666666667,121.26833333333333,32.77280681438585,32.10454653409268,42.81073265614074,78.0,127.0,67.0,105.0,84.0,158.0,26.19425526530805,18.536747047307983,0,2277.0,1.064516129032258,0.5564516129032258,0.6854304635761589,1.0655737704918034,0.5742749054224464,0.0,58.15870666503906,53.84390813603676,1.213122948857127,278.79393672943115,1.0,-1.0,47,112,262,323,b,999000608525973,building
17,152.0,157.0,120.0,148.56392694063928,153.1335616438356,119.79908675799086,13.220531117418309,15.011311309255065,11.853492986020704,147.0,154.0,150.0,162.0,116.0,125.25,25.721790593142504,6.419670359586422,0,819.0,0.8,0.63984375,0.9767441860465116,0.5600000290017364,0.7312499718442332,63.43495178222656,63.04255294799805,32.29215364663835,3.6429956408421704,123.5979790687561,1.0,1.0,289,320,156,195,o,999000608525973,other
18,153.0,163.0,122.0,150.80260707635009,159.65735567970205,121.6852886405959,12.55031411019682,13.390493406815196,10.955625221117591,150.0,156.0,159.0,166.0,118.0,127.0,28.312748098217988,5.374234658855402,0,492.0,0.5,0.7592592592592593,0.9742574257425742,2.0588235294117645,0.826890756302521,90.0,41.52585220336914,25.028660691489268,1.4374706853403916,94.62741661071777,1.0,1.0,328,345,143,178,o,999000608525973,other
